__main__ train:106                                :2087.1 Mb     if args.distributed:
+ __main__ train:106                                 (512, 8192)          <class 'torch.Tensor'>
+ __main__ train:106                                 (256, 512)           <class 'torch.nn.parameter.Parameter'>
+ __main__ train:106                                 (1, 1, 64, 64)       <class 'torch.Tensor'>
+ __main__ train:106                                 (1, 1, 128, 128)     <class 'torch.Tensor'>
+ __main__ train:106                                 (512, 512)           <class 'torch.nn.parameter.Parameter'>
+ __main__ train:106                                 (1, 1, 256, 256)     <class 'torch.Tensor'>
+ __main__ train:106                                 (1, 1, 512, 512)     <class 'torch.Tensor'>
+ __main__ train:106                                 (1, 1, 1024, 1024)   <class 'torch.Tensor'>
+ __main__ train:106                                 (512, 8192)          <class 'torch.nn.parameter.Parameter'>
+ __main__ train:106                                 (1, 512, 4, 4)       <class 'torch.Tensor'>
+ __main__ train:106                                 (128,)               <class 'torch.Tensor'>
+ __main__ train:106                                 (32, 512)            <class 'torch.Tensor'>
+ __main__ train:106                                 (64, 32, 3, 3)       <class 'torch.Tensor'>
+ __main__ train:106                                 (128,)               <class 'torch.nn.parameter.Parameter'>
+ __main__ train:106                                 (32, 512)            <class 'torch.nn.parameter.Parameter'>
+ __main__ train:106                                 (64, 32, 1, 1)       <class 'torch.Tensor'>
+ __main__ train:106                                 (32, 32, 3, 3)       <class 'torch.nn.parameter.Parameter'>
+ __main__ train:106                                 (1, 512, 512, 3, 3)  <class 'torch.nn.parameter.Parameter'>
+ __main__ train:106                                 (1, 256, 256, 3, 3)  <class 'torch.nn.parameter.Parameter'>
+ __main__ train:106                                 (1, 256, 512, 3, 3)  <class 'torch.nn.parameter.Parameter'>
+ __main__ train:106                                 (1, 128, 128, 3, 3)  <class 'torch.nn.parameter.Parameter'>
+ __main__ train:106                                 (1, 3, 128, 1, 1)    <class 'torch.Tensor'>
+ __main__ train:106                                 (1, 64, 64, 3, 3)    <class 'torch.nn.parameter.Parameter'>
+ __main__ train:106                                 (1, 512)             <class 'torch.nn.parameter.Parameter'>
+ __main__ train:106                                 (256,)               <class 'torch.nn.parameter.Parameter'>
+ __main__ train:106                                 (1, 512, 512, 3, 3)  <class 'torch.Tensor'>
+ __main__ train:106                                 (1, 256, 256, 3, 3)  <class 'torch.Tensor'>
+ __main__ train:106                                 (1, 256, 512, 3, 3)  <class 'torch.Tensor'>
+ __main__ train:106                                 (256, 256, 3, 3)     <class 'torch.Tensor'>
+ __main__ train:106                                 (1, 3, 128, 1, 1)    <class 'torch.nn.parameter.Parameter'>
+ __main__ train:106                                 (512, 512, 3, 3)     <class 'torch.Tensor'>
+ __main__ train:106                                 (1, 128, 128, 3, 3)  <class 'torch.Tensor'>
+ __main__ train:106                                 (1, 64, 64, 3, 3)    <class 'torch.Tensor'>
+ __main__ train:106                                 (128, 128, 3, 3)     <class 'torch.Tensor'>
+ __main__ train:106                                 (512, 256, 3, 3)     <class 'torch.Tensor'>
+ __main__ train:106                                 (1, 1, 32, 32)       <class 'torch.Tensor'>
+ __main__ train:106                                 (512, 512, 1, 1)     <class 'torch.Tensor'>
+ __main__ train:106                                 (64, 32, 3, 3)       <class 'torch.nn.parameter.Parameter'>
+ __main__ train:106                                 (512, 256, 1, 1)     <class 'torch.Tensor'>
+ __main__ train:106                                 (64, 32, 1, 1)       <class 'torch.nn.parameter.Parameter'>
+ __main__ train:106                                 (64,)                <class 'torch.Tensor'>
+ __main__ train:106                                 (64,)                <class 'torch.nn.parameter.Parameter'>
+ __main__ train:106                                 (1,)                 <class 'torch.nn.parameter.Parameter'>
+ __main__ train:106                                 (512, 256, 3, 3)     <class 'torch.nn.parameter.Parameter'>
+ __main__ train:106                                 (128, 128, 3, 3)     <class 'torch.nn.parameter.Parameter'>
+ __main__ train:106                                 (512, 512, 3, 3)     <class 'torch.nn.parameter.Parameter'>
+ __main__ train:106                                 (256, 256, 3, 3)     <class 'torch.nn.parameter.Parameter'>
+ __main__ train:106                                 (512, 512, 1, 1)     <class 'torch.nn.parameter.Parameter'>
+ __main__ train:106                                 (512, 256, 1, 1)     <class 'torch.nn.parameter.Parameter'>
+ __main__ train:106                                 (1, 64, 128, 3, 3)   <class 'torch.nn.parameter.Parameter'>
+ __main__ train:106                                 (1, 3, 64, 1, 1)     <class 'torch.Tensor'>
+ __main__ train:106                                 (128, 512)           <class 'torch.Tensor'>
+ __main__ train:106                                 (1, 64, 128, 3, 3)   <class 'torch.Tensor'>
+ __main__ train:106                                 (128, 64, 3, 3)      <class 'torch.Tensor'>
+ __main__ train:106                                 (1, 3, 64, 1, 1)     <class 'torch.nn.parameter.Parameter'>
+ __main__ train:106                                 (128, 512)           <class 'torch.nn.parameter.Parameter'>
+ __main__ train:106                                 (1, 3, 1, 1)         <class 'torch.Tensor'>
+ __main__ train:106                                 (128, 64, 1, 1)      <class 'torch.Tensor'>
+ __main__ train:106                                 (1,)                 <class 'torch.Tensor'>
+ __main__ train:106                                 (4, 4)               <class 'torch.Tensor'>
+ __main__ train:106                                 (512,)               <class 'torch.Tensor'>
+ __main__ train:106                                 (512, 513, 3, 3)     <class 'torch.nn.parameter.Parameter'>
+ __main__ train:106                                 (256,)               <class 'torch.Tensor'>
+ __main__ train:106                                 (32, 3, 1, 1)        <class 'torch.nn.parameter.Parameter'>
+ __main__ train:106                                 (512,)               <class 'torch.nn.parameter.Parameter'>
+ __main__ train:106                                 (128, 64, 3, 3)      <class 'torch.nn.parameter.Parameter'>
torch.tensor wrapped:24                           :4353.1 Mb         if not all(type(t) is Tensor for t in args) and has_torch_function(args):
+ torch.tensor wrapped:24                            (60, 512)            <class 'torch.Tensor'>
+ torch.tensor wrapped:24                            (1,)                 <class 'torch.Tensor'>
multiprocessing.queues _start_thread:175          :4353.1 Mb                 self._thread, Queue._finalize_join,
+ multiprocessing.queues _start_thread:175           (60, 512)            <class 'torch.Tensor'>
+ multiprocessing.queues _start_thread:175           (1,)                 <class 'torch.Tensor'>
enum __new__:535                                  :4353.1 Mb         if type(value) is cls:
+ enum __new__:535                                   (60, 512)            <class 'torch.Tensor'>
+ enum __new__:535                                   (1,)                 <class 'torch.Tensor'>
multiprocessing.connection _check_readable:139    :4353.1 Mb         if not self._readable:
+ multiprocessing.connection _check_readable:139     (60, 512)            <class 'torch.Tensor'>
+ multiprocessing.connection _check_readable:139     (1,)                 <class 'torch.Tensor'>
threading __init__:792                            :4353.1 Mb         self._kwargs = kwargs
+ threading __init__:792                             (60, 512)            <class 'torch.Tensor'>
+ threading __init__:792                             (1,)                 <class 'torch.Tensor'>
torchvision.transforms.functional normalize:278   :4353.1 Mb     if (std == 0).any():
+ torchvision.transforms.functional normalize:278    (1,)                 <class 'torch.Tensor'>
+ torchvision.transforms.functional normalize:278    (60, 512)            <class 'torch.Tensor'>
models.stylegan2 forward:250                      :4333.1 Mb             out = F.conv2d(inputs, weight, padding=self.padding, groups=batch)
+ models.stylegan2 forward:250                       (2, 512, 4, 4)       <class 'torch.Tensor'>
+ models.stylegan2 forward:250                       (60, 512)            <class 'torch.Tensor'>
+ models.stylegan2 forward:250                       (1, 1024, 4, 4)      <class 'torch.Tensor'>
+ models.stylegan2 forward:250                       (1,)                 <class 'torch.Tensor'>
+ models.stylegan2 forward:250                       (2, 18, 512)         <class 'torch.Tensor'>
+ models.stylegan2 forward:250                       (2, 3, 1024, 1024)   <class 'torch.Tensor'>
+ models.stylegan2 forward:250                       (2, 512)             <class 'torch.Tensor'>
+ models.stylegan2 forward:250                       (2, 1, 512, 1, 1)    <class 'torch.Tensor'>
+ models.stylegan2 forward:250                       (1024, 512, 3, 3)    <class 'torch.Tensor'>
torch.overrides has_torch_function:1087           :4353.1 Mb         for a in relevant_args
+ torch.overrides has_torch_function:1087            (1,)                 <class 'torch.Tensor'>
+ torch.overrides has_torch_function:1087            (60, 512)            <class 'torch.Tensor'>
torchvision.transforms.transforms forward:647     :4353.1 Mb         return img
+ torchvision.transforms.transforms forward:647      (60, 512)            <class 'torch.Tensor'>
+ torchvision.transforms.transforms forward:647      (1,)                 <class 'torch.Tensor'>
torch.nn.modules.module _call_impl:729            :2131.1 Mb                 _global_forward_hooks.values(),
models.stylegan2 forward:250                      :2129.1 Mb             out = F.conv2d(inputs, weight, padding=self.padding, groups=batch)
+ models.stylegan2 forward:250                       (6, 512, 1, 1)       <class 'torch.Tensor'>
+ models.stylegan2 forward:250                       (1, 6, 4, 4)         <class 'torch.Tensor'>
- models.stylegan2 forward:250                       (1024, 512, 3, 3)    <class 'torch.Tensor'>
torch.overrides <genexpr>:1084                    :2131.1 Mb         type(a) is not torch.Tensor and
threading daemon:1128                             :2131.1 Mb         assert self._initialized, "Thread.__init__() not called"
selectors __init__:211                            :2131.1 Mb         self._fd_to_key = {}
enum __new__:535                                  :2131.1 Mb         if type(value) is cls:
torch.overrides <genexpr>:1087                    :2131.1 Mb         for a in relevant_args
torch.tensor <genexpr>:24                         :2131.1 Mb         if not all(type(t) is Tensor for t in args) and has_torch_function(args):
multiprocessing.util __init__:199                 :2131.1 Mb         self._kwargs = kwargs or {}
torch.nn.modules.module _call_impl:730            :4353.1 Mb                 self._forward_hooks.values()):
torch.overrides <genexpr>:1084                    :4353.1 Mb         type(a) is not torch.Tensor and
multiprocessing.util __init__:192                 :4353.1 Mb         if obj is not None:
torch.nn.modules.module _call_impl:729            :4353.1 Mb                 _global_forward_hooks.values(),
models.stylegan2 forward:235                      :4333.1 Mb             out = F.conv_transpose2d(inputs, weight, padding=0, stride=2, groups=batch)
+ models.stylegan2 forward:235                       (2, 3, 4, 4)         <class 'torch.Tensor'>
+ models.stylegan2 forward:235                       (1024, 512, 3, 3)    <class 'torch.Tensor'>
+ models.stylegan2 forward:235                       (2, 1, 512, 1, 1)    <class 'torch.Tensor'>
+ models.stylegan2 forward:235                       (2, 512)             <class 'torch.Tensor'>
+ models.stylegan2 forward:235                       (1, 1024, 4, 4)      <class 'torch.Tensor'>
+ models.stylegan2 forward:235                       (1, 1024, 9, 9)      <class 'torch.Tensor'>
- models.stylegan2 forward:250                       (6, 512, 1, 1)       <class 'torch.Tensor'>
- models.stylegan2 forward:250                       (1, 6, 4, 4)         <class 'torch.Tensor'>
- models.stylegan2 forward:250                       (1, 1024, 4, 4)      <class 'torch.Tensor'>
- models.stylegan2 forward:250                       (2, 1, 512, 1, 1)    <class 'torch.Tensor'>
torchvision.transforms.transforms forward:615     :4353.1 Mb         if torch.rand(1) < self.p:
importlib._bootstrap <genexpr>:321                :4353.1 Mb             if any(arg is not None for arg in args):
selectors _fileobj_lookup:224                     :4353.1 Mb         try:
threading __init__:226                            :4353.1 Mb         try:
torch.nn.modules.module _call_impl:749            :6521.1 Mb         return result
importlib._bootstrap _handle_fromlist:1044        :6521.1 Mb     return module
selectors _fileobj_to_fd:36                       :6521.1 Mb         try:
torchvision.transforms.functional normalize:281   :6521.1 Mb         mean = mean.view(-1, 1, 1)
multiprocessing.util __init__:198                 :6521.1 Mb         self._args = args
torchvision.transforms.transforms __call__:66     :6521.1 Mb         for t in self.transforms:
threading __init__:229                            :6521.1 Mb             pass
importlib._bootstrap __exit__:327                 :6521.1 Mb                 _verbose_message('import {!r} # {!r}', spec.name, spec.loader)
models.stylegan2 forward:250                      :6501.1 Mb             out = F.conv2d(inputs, weight, padding=self.padding, groups=batch)
+ models.stylegan2 forward:250                       (2, 512, 8, 8)       <class 'torch.Tensor'>
+ models.stylegan2 forward:250                       (1024, 512, 3, 3)    <class 'torch.Tensor'>
+ models.stylegan2 forward:250                       (1, 1024, 8, 8)      <class 'torch.Tensor'>
+ models.stylegan2 forward:250                       (2, 1, 512, 1, 1)    <class 'torch.Tensor'>
- models.stylegan2 forward:235                       (1024, 512, 3, 3)    <class 'torch.Tensor'>
- models.stylegan2 forward:235                       (2, 1, 512, 1, 1)    <class 'torch.Tensor'>
- models.stylegan2 forward:235                       (2, 512)             <class 'torch.Tensor'>
- models.stylegan2 forward:235                       (1, 1024, 4, 4)      <class 'torch.Tensor'>
- models.stylegan2 forward:235                       (1, 1024, 9, 9)      <class 'torch.Tensor'>
torch.utils.data._utils.collate default_collate:47:2131.1 Mb     if isinstance(elem, torch.Tensor):
models.stylegan2 forward:250                      :2129.1 Mb             out = F.conv2d(inputs, weight, padding=self.padding, groups=batch)
+ models.stylegan2 forward:250                       (6, 512, 1, 1)       <class 'torch.Tensor'>
+ models.stylegan2 forward:250                       (1, 6, 8, 8)         <class 'torch.Tensor'>
- models.stylegan2 forward:250                       (1024, 512, 3, 3)    <class 'torch.Tensor'>
torch.overrides <genexpr>:1087                    :2131.1 Mb         for a in relevant_args
threading __init__:233                            :2131.1 Mb             pass
selectors _fileobj_to_fd:43                       :2131.1 Mb     return fd
importlib._bootstrap _find_and_load_unlocked:968  :2131.1 Mb     if parent:
multiprocessing.util __init__:203                 :2131.1 Mb         _finalizer_registry[self._key] = self
torch.nn.modules.module _call_impl:729            :2131.1 Mb                 _global_forward_hooks.values(),
torch.nn.modules.module _call_impl:718            :2131.1 Mb                 self._forward_pre_hooks.values()):
torch.overrides <genexpr>:1084                    :4353.1 Mb         type(a) is not torch.Tensor and
multiprocessing.queues put:89                     :4353.1 Mb             self._notempty.notify()
torch.nn.modules.module _call_impl:734            :4353.1 Mb         if (len(self._backward_hooks) > 0) or (len(_global_backward_hooks) > 0):
threading __init__:235                            :4353.1 Mb             self._is_owned = lock._is_owned
importlib._bootstrap _find_and_load_unlocked:971  :4353.1 Mb         setattr(parent_module, name.rpartition('.')[2], module)
torch.utils.data._utils.worker get_worker_info:109:4353.1 Mb     return _worker_info
torch.nn.modules.module _call_impl:727            :4353.1 Mb             result = self.forward(*input, **kwargs)
selectors register:244                            :4353.1 Mb         self._fd_to_key[key.fd] = key
models.stylegan2 forward:235                      :4333.1 Mb             out = F.conv_transpose2d(inputs, weight, padding=0, stride=2, groups=batch)
+ models.stylegan2 forward:235                       (1024, 512, 3, 3)    <class 'torch.Tensor'>
+ models.stylegan2 forward:235                       (1, 1024, 17, 17)    <class 'torch.Tensor'>
+ models.stylegan2 forward:235                       (2, 1, 512, 1, 1)    <class 'torch.Tensor'>
+ models.stylegan2 forward:235                       (1, 1024, 8, 8)      <class 'torch.Tensor'>
+ models.stylegan2 forward:235                       (2, 512)             <class 'torch.Tensor'>
+ models.stylegan2 forward:235                       (2, 3, 8, 8)         <class 'torch.Tensor'>
- models.stylegan2 forward:235                       (2, 3, 4, 4)         <class 'torch.Tensor'>
- models.stylegan2 forward:250                       (6, 512, 1, 1)       <class 'torch.Tensor'>
- models.stylegan2 forward:250                       (1, 6, 8, 8)         <class 'torch.Tensor'>
- models.stylegan2 forward:250                       (1, 1024, 8, 8)      <class 'torch.Tensor'>
- models.stylegan2 forward:250                       (2, 1, 512, 1, 1)    <class 'torch.Tensor'>
torch.utils.data._utils.collate default_collate:53:8715.1 Mb             storage = elem.storage()._new_shared(numel)
threading __init__:800                            :8715.1 Mb         self._is_stopped = False
torch.nn.modules.module _call_impl:749            :8715.1 Mb         return result
importlib._bootstrap release:106                  :8715.1 Mb             if self.owner != tid:
selectors register:356                            :8715.1 Mb         if events & EVENT_WRITE:
torch.utils.data._utils.fetch <listcomp>:44       :8715.1 Mb             data = [self.dataset[idx] for idx in possibly_batched_index]
torch.tensor wrapped:24                           :8715.1 Mb         if not all(type(t) is Tensor for t in args) and has_torch_function(args):
threading notify:348                              :8715.1 Mb         waiters_to_notify = _deque(_islice(all_waiters, n))
models.stylegan2 forward:250                      :8697.1 Mb             out = F.conv2d(inputs, weight, padding=self.padding, groups=batch)
+ models.stylegan2 forward:250                       (2, 512, 16, 16)     <class 'torch.Tensor'>
+ models.stylegan2 forward:250                       (1024, 512, 3, 3)    <class 'torch.Tensor'>
+ models.stylegan2 forward:250                       (1, 1024, 16, 16)    <class 'torch.Tensor'>
+ models.stylegan2 forward:250                       (2, 1, 512, 1, 1)    <class 'torch.Tensor'>
- models.stylegan2 forward:235                       (1024, 512, 3, 3)    <class 'torch.Tensor'>
- models.stylegan2 forward:235                       (1, 1024, 17, 17)    <class 'torch.Tensor'>
- models.stylegan2 forward:235                       (2, 1, 512, 1, 1)    <class 'torch.Tensor'>
- models.stylegan2 forward:235                       (1, 1024, 8, 8)      <class 'torch.Tensor'>
- models.stylegan2 forward:235                       (2, 512)             <class 'torch.Tensor'>
importlib._bootstrap _handle_fromlist:1020        :6513.1 Mb         for x in fromlist:
models.stylegan2 forward:250                      :2133.1 Mb             out = F.conv2d(inputs, weight, padding=self.padding, groups=batch)
+ models.stylegan2 forward:250                       (6, 512, 1, 1)       <class 'torch.Tensor'>
+ models.stylegan2 forward:250                       (1, 6, 16, 16)       <class 'torch.Tensor'>
- models.stylegan2 forward:250                       (1024, 512, 3, 3)    <class 'torch.Tensor'>
multiprocessing.queues _start_thread:167          :6513.1 Mb         self._thread.daemon = True
torch.utils.data._utils.worker _worker_loop:169   :6513.1 Mb         while watchdog.is_alive():
importlib._bootstrap cb:177                       :6513.1 Mb                 _imp.acquire_lock()
multiprocessing.connection wait:918               :6513.1 Mb                 deadline = time.monotonic() + timeout
dataset __getitem__:31                            :6513.1 Mb                     img_bytes = txn.get(key)
torchvision.transforms.functional_pil _is_pil_image:19:6513.1 Mb         return isinstance(img, Image.Image)
torch.overrides has_torch_function:1087           :6513.1 Mb         for a in relevant_args
importlib._bootstrap _handle_fromlist:1044        :2133.1 Mb     return module
dataset __getitem__:33                            :2133.1 Mb                 buffer = BytesIO(img_bytes)
torch.overrides <genexpr>:1084                    :4363.1 Mb         type(a) is not torch.Tensor and
models.stylegan2 forward:235                      :4345.1 Mb             out = F.conv_transpose2d(inputs, weight, padding=0, stride=2, groups=batch)
+ models.stylegan2 forward:235                       (1024, 512, 3, 3)    <class 'torch.Tensor'>
+ models.stylegan2 forward:235                       (1, 1024, 33, 33)    <class 'torch.Tensor'>
+ models.stylegan2 forward:235                       (2, 1, 512, 1, 1)    <class 'torch.Tensor'>
+ models.stylegan2 forward:235                       (1, 1024, 16, 16)    <class 'torch.Tensor'>
+ models.stylegan2 forward:235                       (2, 512)             <class 'torch.Tensor'>
+ models.stylegan2 forward:235                       (2, 3, 16, 16)       <class 'torch.Tensor'>
- models.stylegan2 forward:250                       (6, 512, 1, 1)       <class 'torch.Tensor'>
- models.stylegan2 forward:250                       (1, 6, 16, 16)       <class 'torch.Tensor'>
- models.stylegan2 forward:250                       (1, 1024, 16, 16)    <class 'torch.Tensor'>
- models.stylegan2 forward:235                       (2, 3, 8, 8)         <class 'torch.Tensor'>
- models.stylegan2 forward:250                       (2, 1, 512, 1, 1)    <class 'torch.Tensor'>
multiprocessing.connection wait:920               :2133.1 Mb             while True:
importlib._bootstrap cb:178                       :2133.1 Mb                 try:
threading daemon:1133                             :2133.1 Mb         if not self._initialized:
torch.utils.data._utils.worker is_alive:55        :2133.1 Mb             if not self.manager_dead:
torchvision.transforms.functional to_tensor:66    :2133.1 Mb     if _is_numpy(pic) and not _is_numpy_image(pic):
dataset __getitem__:34                            :4345.1 Mb                 img = Image.open(buffer)
torch.storage _new_shared:132                     :4345.1 Mb         if cls.is_cuda:
multiprocessing.connection wait:921               :4345.1 Mb                 ready = selector.select(timeout)
importlib._bootstrap cb:182                       :6539.1 Mb                     if _module_locks.get(name) is ref:
models.stylegan2 forward:250                      :6521.1 Mb             out = F.conv2d(inputs, weight, padding=self.padding, groups=batch)
+ models.stylegan2 forward:250                       (2, 512, 32, 32)     <class 'torch.Tensor'>
+ models.stylegan2 forward:250                       (1024, 512, 3, 3)    <class 'torch.Tensor'>
+ models.stylegan2 forward:250                       (1, 1024, 32, 32)    <class 'torch.Tensor'>
+ models.stylegan2 forward:250                       (2, 1, 512, 1, 1)    <class 'torch.Tensor'>
- models.stylegan2 forward:235                       (1024, 512, 3, 3)    <class 'torch.Tensor'>
- models.stylegan2 forward:235                       (1, 1024, 33, 33)    <class 'torch.Tensor'>
- models.stylegan2 forward:235                       (2, 1, 512, 1, 1)    <class 'torch.Tensor'>
- models.stylegan2 forward:235                       (1, 1024, 16, 16)    <class 'torch.Tensor'>
- models.stylegan2 forward:235                       (2, 512)             <class 'torch.Tensor'>
torchvision.transforms.functional _is_numpy:44    :6521.1 Mb     return isinstance(img, np.ndarray)
torch.utils.data._utils.worker is_alive:56        :6521.1 Mb                 self.manager_dead = os.getppid() != self.manager_pid
threading daemon:1135                             :6539.1 Mb         if self._started.is_set():
torch.tensor wrapped:27                           :6539.1 Mb             return f(*args, **kwargs)
torch.storage _new_shared:134                     :6521.1 Mb         elif get_sharing_strategy() == 'file_system':
selectors select:405                              :6521.1 Mb         if timeout is None:
dataset __getitem__:35                            :6521.1 Mb                 break
models.stylegan2 forward:250                      :4327.1 Mb             out = F.conv2d(inputs, weight, padding=self.padding, groups=batch)
+ models.stylegan2 forward:250                       (6, 512, 1, 1)       <class 'torch.Tensor'>
+ models.stylegan2 forward:250                       (1, 6, 32, 32)       <class 'torch.Tensor'>
- models.stylegan2 forward:250                       (1024, 512, 3, 3)    <class 'torch.Tensor'>
importlib._bootstrap _handle_fromlist:1020        :4327.1 Mb         for x in fromlist:
torchvision.transforms.functional to_tensor:69    :4327.1 Mb     if isinstance(pic, np.ndarray):
torch.utils.data._utils.worker is_alive:57        :4327.1 Mb             return not self.manager_dead
threading is_set:509                              :4327.1 Mb         return self._flag
torchvision.transforms.transforms forward:616     :4327.1 Mb             return F.hflip(img)
torch.multiprocessing get_sharing_strategy:70     :4327.1 Mb     return _sharing_strategy
selectors select:407                              :4327.1 Mb         elif timeout <= 0:
dataset __getitem__:40                            :4327.1 Mb         img = self.transform(img)
importlib._bootstrap _handle_fromlist:1044        :6521.1 Mb     return module
torchvision.transforms.functional to_tensor:81    :6521.1 Mb     if accimage is not None and isinstance(pic, accimage.Image):
threading daemon:1137                             :6521.1 Mb         self._daemonic = daemonic
torch.utils.data._utils.worker _worker_loop:170   :6521.1 Mb             try:
torchvision.transforms.functional hflip:457       :6521.1 Mb     if not isinstance(img, torch.Tensor):
models.stylegan2 forward:235                      :6521.1 Mb             out = F.conv_transpose2d(inputs, weight, padding=0, stride=2, groups=batch)
+ models.stylegan2 forward:235                       (1024, 512, 3, 3)    <class 'torch.Tensor'>
+ models.stylegan2 forward:235                       (1, 1024, 65, 65)    <class 'torch.Tensor'>
+ models.stylegan2 forward:235                       (2, 1, 512, 1, 1)    <class 'torch.Tensor'>
+ models.stylegan2 forward:235                       (1, 1024, 32, 32)    <class 'torch.Tensor'>
+ models.stylegan2 forward:235                       (2, 512)             <class 'torch.Tensor'>
+ models.stylegan2 forward:235                       (2, 3, 32, 32)       <class 'torch.Tensor'>
- models.stylegan2 forward:250                       (6, 512, 1, 1)       <class 'torch.Tensor'>
- models.stylegan2 forward:250                       (1, 6, 32, 32)       <class 'torch.Tensor'>
- models.stylegan2 forward:250                       (1, 1024, 32, 32)    <class 'torch.Tensor'>
- models.stylegan2 forward:235                       (2, 3, 16, 16)       <class 'torch.Tensor'>
- models.stylegan2 forward:250                       (2, 1, 512, 1, 1)    <class 'torch.Tensor'>
torch.storage _new_shared:137                     :6521.1 Mb             return cls._new_using_fd(size)
selectors select:412                              :6521.1 Mb             timeout = math.ceil(timeout * 1e3)
torchvision.transforms.transforms __call__:66     :6521.1 Mb         for t in self.transforms:
models.stylegan2 forward:250                      :4327.1 Mb             out = F.conv2d(inputs, weight, padding=self.padding, groups=batch)
+ models.stylegan2 forward:250                       (6, 512, 1, 1)       <class 'torch.Tensor'>
+ models.stylegan2 forward:250                       (1, 6, 64, 64)       <class 'torch.Tensor'>
+ models.stylegan2 forward:250                       (1, 1024, 64, 64)    <class 'torch.Tensor'>
+ models.stylegan2 forward:250                       (2, 512, 64, 64)     <class 'torch.Tensor'>
+ models.stylegan2 forward:250                       (2, 1, 512, 1, 1)    <class 'torch.Tensor'>
- models.stylegan2 forward:235                       (1024, 512, 3, 3)    <class 'torch.Tensor'>
- models.stylegan2 forward:235                       (1, 1024, 65, 65)    <class 'torch.Tensor'>
- models.stylegan2 forward:235                       (2, 1, 512, 1, 1)    <class 'torch.Tensor'>
- models.stylegan2 forward:235                       (1, 1024, 32, 32)    <class 'torch.Tensor'>
- models.stylegan2 forward:235                       (2, 512)             <class 'torch.Tensor'>
multiprocessing.util debug:49                     :4327.1 Mb     if _logger:
torchvision.transforms.transforms forward:647     :4327.1 Mb         return img
torchvision.transforms.functional to_tensor:63    :4327.1 Mb     if not(F_pil._is_pil_image(pic) or _is_numpy(pic)):
selectors __init__:213                            :4327.1 Mb         self._map = _SelectorMapping(self)
torchvision.transforms.transforms __call__:66     :4327.1 Mb         for t in self.transforms:
torch.utils.data._utils.collate default_collate:54:4327.1 Mb             out = elem.new(storage)
selectors select:413                              :4327.1 Mb         ready = []
torchvision.transforms.transforms __call__:67     :4327.1 Mb             img = t(img)
torchvision.transforms.functional to_tensor:101   :6649.1 Mb     if isinstance(img, torch.ByteTensor):
